# WAIS Divide WDC06A Core Density, "dirty" version, 0 to 160 m
# Data collected by Daniel J. Breton using MADGE on 3x3x100 cm core sticks
# MADGE paper: www.igsoc.org/journal/55/194/t09J008.pdf
###############################################################################
# This is the DIRTY version of the data, meaning that all core breaks
# and core ends are INCLUDED from this datset.  This dataset IS
# recommended for accumulation rate studies because the core breaks / ends, 
# even though they appear as low density measurements, still accurately 
# represent additional accumulated mass at the site.
###############################################################################
# Columns are as follows:
# Column 1: WDC06A Depth, m
# Column 2: Density, g / cm^3
# Column 3: One-sigma uncertainty in density, g / cm^3.  This value depends on
#           density scanning speed & sample thickness.  Scan speed was not the 
#           same for all sections of core.  Range is 0.003 to 0.006 with a
#           typical value of ~0.004 g / cm^3. 
# Column 4: Sample thickness, cm.  This can sometimes be useful to determine
#           core quality (core breaks, spalls, etc.) which can affect the  
#           quality of the data at that location.  Maximum uncertainty
#           is +/- 0.01 cm.
###############################################################################

1.927	0.46535	0.00416	3.10
1.930	0.47154	0.00416	3.10
1.934	0.46299	0.00418	3.09
1.937	0.46670	0.00418	3.09
1.940	0.45447	0.00419	3.08
1.944	0.45303	0.00417	3.09
1.947	0.45268	0.00418	3.09
1.950	0.47022	0.00420	3.08
1.954	0.45988	0.00418	3.09
1.957	0.46766	0.00419	3.09
1.960	0.46776	0.00421	3.07
1.964	0.49760	0.00416	3.12
1.967	0.45499	0.00419	3.08
1.970	0.46397	0.00422	3.06
1.974	0.45621	0.00417	3.10
1.977	0.46911	0.00422	3.06
1.980	0.46658	0.00422	3.06
1.984	0.48105	0.00421	3.08
1.987	0.45854	0.00421	3.07
1.990	0.46049	0.00423	3.06
1.994	0.44261	0.00422	3.05
1.997	0.43428	0.00422	3.06
2.000	0.44818	0.00422	3.06
2.003	0.44215	0.00420	3.07
2.007	0.44597	0.00420	3.07
2.010	0.44633	0.00420	3.07
2.013	0.44605	0.00421	3.06
2.017	0.44479	0.00423	3.05
2.020	0.44272	0.00420	3.07
2.023	0.45143	0.00421	3.07
2.027	0.43636	0.00421	3.06
2.030	0.46175	0.00420	3.08
2.033	0.45324	0.00422	3.06
