1184.64	0.11988024
1186.15	0.117904192
1187.67	0.11988024
1189.17	0.118233533
1190.67	0.11988024
1192.17	0.116916168
1193.7	0.120209581
1195.22	0.121526946
1196.71	0.120868263
1198.2	0.11988024
1199.69	0.120868263
1201.18	0.119550898
1202.67	0.122844311
1204.16	0.123173653
1205.64	0.121856287
1207.12	0.122844311
1208.6	0.120209581
1210.08	0.123832335
1211.55	0.11988024
1213.03	0.122185629
1214.49	0.121856287
1215.95	0.121197605
1217.41	0.122185629
1218.86	0.123173653
1220.31	0.122185629
1221.77	0.121856287
1223.23	0.122185629
1224.69	0.124161677
1226.14	0.120209581
1227.59	0.122185629
1229.04	0.120868263
1230.48	0.122844311
1231.92	0.121856287
1233.35	0.123832335
1234.78	0.124491018
1236.19	0.122185629
1237.61	0.124491018
1239.04	0.122844311
1240.47	0.126137725
1241.89	0.126137725
1243.31	0.123832335
1244.73	0.125479042
1246.15	0.125479042
1247.57	0.125149701
1248.98	0.126137725
1250.39	0.125808383
1251.8	0.124820359
1253.21	0.122844311
1254.62	0.122185629
1256.02	0.123173653
1257.42	0.124161677
1258.82	0.122844311
1260.22	0.123832335
1261.61	0.12745509
1263	0.121856287
1264.39	0.125149701
1265.78	0.12745509
1267.17	0.12745509
1268.56	0.127784431
1269.95	0.128772455
1271.35	0.129431138
1272.74	0.127784431
1274.12	0.123502994
1275.5	0.126467066
1276.88	0.126796407
1278.26	0.128772455
1279.64	0.125479042
1281.01	0.129101796
1282.39	0.129101796
1283.77	0.129101796
1285.13	0.130748503
1286.49	0.130748503
1287.85	0.130748503
1289.21	0.131077844
1290.56	0.132724551
1291.91	0.133053892
1293.26	0.131407186
1294.61	0.13502994
1295.96	0.132065868
1297.3	0.127784431
1298.62	0.129431138
1299.94	0.131407186
1301.28	0.128443114
1302.62	0.134371257
1303.95	0.128443114
1305.28	0.129101796
1306.61	0.129431138
1307.94	0.13008982
1309.27	0.127784431
1310.6	0.13239521
1311.92	0.129101796
1313.25	0.127125749
1314.57	0.131407186
1315.89	0.131077844
1317.21	0.129431138
1318.53	0.131077844
1319.84	0.131077844
1321.14	0.128443114
1322.44	0.128113772
1323.74	0.129760479
1325.04	0.131407186
1326.33	0.13008982
